"Date","Price","Open","High","Low","Vol.","Change %"
"08/13/2010","8.6632","8.7022","8.7657","8.6636","","-0.41%"
"08/12/2010","8.6988","8.6998","8.7721","8.6714","","0.05%"
"08/11/2010","8.6944","8.9221","8.9339","8.6919","","-2.57%"
"08/10/2010","8.9235","8.9487","8.9586","8.8533","","-0.34%"
"08/09/2010","8.9541","8.9947","9.0042","8.9435","","-0.39%"
"08/06/2010","8.9893","8.9249","9.0255","8.9047","","0.69%"
"08/05/2010","8.9276","8.9086","8.9628","8.8849","","0.19%"
"08/04/2010","8.9106","8.9611","8.9671","8.8929","","-0.53%"
"08/03/2010","8.9577","8.9261","8.9831","8.9033","","0.33%"
"08/02/2010","8.9281","8.8462","8.9397","8.8421","","1.04%"
"07/30/2010","8.8360","8.8617","8.8702","8.7923","","-0.29%"
"07/29/2010","8.8617","8.8026","8.8820","8.7952","","0.63%"
"07/28/2010","8.8060","8.8122","8.8423","8.7888","","-0.01%"
"07/27/2010","8.8068","8.8043","8.8437","8.7786","","-0.02%"
"07/26/2010","8.8084","8.7466","8.8173","8.7304","","0.68%"
"07/23/2010","8.7493","8.7347","8.7887","8.6747","","0.12%"
"07/22/2010","8.7388","8.6392","8.7662","8.6306","","1.09%"
"07/21/2010","8.6446","8.7302","8.7527","8.6281","","-1.01%"
"07/20/2010","8.7329","8.7748","8.8301","8.7027","","-0.42%"
"07/19/2010","8.7701","8.7350","8.8066","8.7231","","0.11%"
"07/16/2010","8.7601","8.7611","8.8129","8.7325","","-0.10%"
"07/15/2010","8.7686","8.6261","8.7819","8.6084","","1.64%"
"07/14/2010","8.6268","8.6153","8.6531","8.5874","","0.10%"
"07/13/2010","8.6180","8.5232","8.6272","8.4834","","1.10%"
"07/12/2010","8.5239","8.5591","8.5670","8.4965","","-0.37%"
"07/09/2010","8.5557","8.6035","8.6214","8.5382","","-0.53%"
"07/08/2010","8.6015","8.5621","8.6143","8.5526","","0.45%"
"07/07/2010","8.5627","8.5606","8.5836","8.5077","","0.03%"
"07/06/2010","8.5599","8.4954","8.5862","8.4560","","0.75%"
"07/05/2010","8.4961","8.5015","8.5082","8.4751","","-0.10%"
"07/02/2010","8.5043","8.4901","8.5414","8.4558","","0.20%"
"07/01/2010","8.4874","8.2958","8.5023","8.2683","","2.29%"
"06/30/2010","8.2972","8.2823","8.3449","8.2677","","0.21%"
"06/29/2010","8.2796","8.3414","8.3547","8.2597","","-0.77%"
"06/28/2010","8.3441","8.4013","8.4186","8.3356","","-0.70%"
"06/25/2010","8.4033","8.3819","8.4196","8.3221","","0.21%"
"06/24/2010","8.3859","8.3889","8.4238","8.3374","","-0.02%"
"06/23/2010","8.3876","8.3531","8.4088","8.3169","","0.39%"
"06/22/2010","8.3551","8.3716","8.4019","8.3463","","-0.09%"
"06/21/2010","8.3628","8.4951","8.5016","8.3706","","-1.08%"
"06/18/2010","8.4542","8.4574","8.4807","8.4333","","0.02%"
"06/17/2010","8.4529","8.4081","8.4768","8.3622","","0.54%"
"06/16/2010","8.4078","8.4238","8.4436","8.3742","","-0.13%"
"06/15/2010","8.4188","8.3489","8.4368","8.3127","","0.86%"
"06/14/2010","8.3470","8.2865","8.4040","8.2776","","0.89%"
"06/11/2010","8.2736","8.2754","8.3032","8.2291","","0.04%"
"06/10/2010","8.2704","8.1806","8.2911","8.1642","","1.07%"
"06/09/2010","8.1826","8.1765","8.2462","8.1428","","0.07%"
"06/08/2010","8.1768","8.1449","8.2011","8.1273","","0.46%"
"06/07/2010","8.1392","8.1515","8.1934","8.1126","","-0.45%"
"06/04/2010","8.1759","8.3050","8.3421","8.1695","","-1.50%"
"06/03/2010","8.3005","8.3661","8.4193","8.2975","","-0.79%"
"06/02/2010","8.3663","8.3431","8.3843","8.3146","","0.24%"
"06/01/2010","8.3466","8.4020","8.4359","8.2716","","-0.65%"
"05/31/2010","8.4009","8.3820","8.4227","8.3754","","0.26%"
"05/28/2010","8.3790","8.4425","8.5059","8.3839","","-0.80%"
"05/27/2010","8.4462","8.3079","8.4616","8.3003","","1.65%"
"05/26/2010","8.3091","8.4431","8.4592","8.3165","","-1.63%"
"05/25/2010","8.4465","8.4393","8.4507","8.3178","","0.16%"
"05/24/2010","8.4333","8.5615","8.5755","8.4296","","-1.72%"
"05/21/2010","8.5805","8.5188","8.6524","8.5075","","0.82%"
"05/20/2010","8.5107","8.4837","8.5483","8.3959","","0.30%"
"05/19/2010","8.4852","8.3246","8.4660","8.2911","","2.01%"
"05/18/2010","8.3177","8.4625","8.4967","8.3506","","-1.70%"
"05/17/2010","8.4619","8.4287","8.4765","8.3546","","0.29%"
"05/14/2010","8.4373","8.5541","8.5846","8.4352","","-1.36%"
"05/13/2010","8.5532","8.6180","8.6601","8.5544","","-0.72%"
"05/12/2010","8.6150","8.6408","8.6987","8.6062","","-0.30%"
"05/11/2010","8.6408","8.7298","8.7404","8.6449","","-0.96%"
"05/10/2010","8.7247","8.8233","8.9378","8.7158","","0.19%"
"05/07/2010","8.7085","8.6199","8.7356","8.5990","","0.81%"
"05/06/2010","8.6383","8.7507","8.7768","8.5929","","-1.20%"
"05/05/2010","8.7431","8.8598","8.8729","8.7350","","-1.31%"
"05/04/2010","8.8595","9.0039","9.0201","8.8734","","-1.59%"
"05/03/2010","9.0029","9.1106","9.1127","8.9773","","-0.78%"
"04/30/2010","9.0734","9.0366","9.1069","9.0267","","0.52%"
"04/29/2010","9.0266","9.0179","9.0652","8.9982","","0.10%"
"04/28/2010","9.0172","8.9868","9.0558","8.9507","","0.36%"
"04/27/2010","8.9852","9.1389","9.1580","8.9997","","-1.72%"
"04/26/2010","9.1429","9.1126","9.1466","9.0720","","0.07%"
"04/23/2010","9.1366","9.0723","9.1420","9.0127","","0.70%"
"04/22/2010","9.0735","9.1414","9.1612","9.0522","","-0.71%"
"04/21/2010","9.1386","9.1713","9.1809","9.1199","","-0.35%"
